CustServ.custcare_Mean,CustServ.ccrndmou_Mean,CustServ.cc_mou_Mean
1.333333333,2,0.996666667
6.333333333,6.666666667,5.04
0,0,0
0,0,0
0,0,0
12,22.33333333,18.60666667
0,0,0
0,0,0
3.333333333,7.666666667,5.636666667
3.666666667,3.666666667,1.806666667
0,0,0
0,0,0
0.333333333,0.333333333,0.1
0,0,0
0,0,0
0,0,0
0.666666667,0.666666667,0.35
0,0,0
0,0,0
0.333333333,0.666666667,0.543333333
4.666666667,6.666666667,3.556666667
0,0,0
0,0,0
0,0,0
0.333333333,0.333333333,0.09
0,0,0
8.666666667,13.66666667,10.11666667
0,0,0
0,0,0
0,0,0
2.666666667,3,1.896666667
0,0,0
4,5,3.583333333
3.666666667,3.666666667,2.083333333
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.333333333,0.333333333,0.24
0,0,0
0,0,0
0.333333333,0.666666667,0.426666667
0,0,0
0.666666667,0.666666667,0.08
0,0,0
0.666666667,7.333333333,7.073333333
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1,4,3.243333333
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
3,6.333333333,4.976666667
0,0,0
1,1,0.073333333
0,0,0
0,0,0
1,3.333333333,2.746666667
0,0,0
0.666666667,0.666666667,0.52
0,0,0
0,0,0
15.66666667,40,32.68
0.666666667,3,2.7
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.666666667,4,3.523333333
0,0,0
0,0,0
2,2,0.566666667
0,0,0
0,0,0
0,0,0
0,0,0
2,4,2.863333333
0,0,0
0,0,0
0,0,0
2,6.333333333,5.203333333
0,0,0
2.666666667,4.333333333,2.73
0,0,0
0,0,0
0,0,0
0.333333333,1.666666667,1.4
0,0,0
0,0,0
1,66.33333333,65.8
7,10,6.966666667
0,0,0
0,0,0
0,0,0
22.33333333,51.66666667,38.14666667
0,0,0
0.666666667,1.333333333,0.966666667
1,4,3.546666667
0.333333333,1.666666667,1.523333333
0,0,0
0,0,0
0,0,0
16,19,11.90666667
0,0,0
15.33333333,34,25.41
1,1,0.75
0,0,0
10,12.66666667,7.97
8,8,4.533333333
0,0,0
21.66666667,23.33333333,12.16
0,0,0
14.66666667,34.66666667,26.51333333
0,0,0
1.333333333,8,7.203333333
24.33333333,77.66666667,63.31666667
0,0,0
0,0,0
0.666666667,1,0.66
0,0,0
0,0,0
0,0,0
0.333333333,14.66666667,14.52333333
0,0,0
1.333333333,8,6.936666667
0,0,0
0.333333333,0.333333333,0.05
0,0,0
0.333333333,0.333333333,0.156666667
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.333333333,1.666666667,1.49
0.666666667,7,6.393333333
0,0,0
0,0,0
0,0,0
4.666666667,6,3.6
0,0,0
0,0,0
2.333333333,4.333333333,2.896666667
0,0,0
7.333333333,28.33333333,24.60666667
11.33333333,12.33333333,8.633333333
0.333333333,2,1.96
0,0,0
5.666666667,12,8.443333333
0,0,0
0.333333333,0.333333333,0.043333333
2.333333333,3,2.28
0,0,0
0,0,0
0,0,0
1.666666667,4.333333333,3.91
0.333333333,0.333333333,0.226666667
2.666666667,7,5.33
0,0,0
0,0,0
0,0,0
0,0,0
38,73.33333333,56.77
0,0,0
1,1.666666667,0.976666667
0.666666667,0.666666667,0.473333333
0,0,0
0.333333333,0.333333333,0.223333333
6.333333333,11,8.346666667
0,0,0
0,0,0
0,0,0
3,8,6.67
0,0,0
2,10,9.116666667
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
9.333333333,26,20.24
0,0,0
0,0,0
0,0,0
0,0,0
8.333333333,15.33333333,10.17666667
0,0,0
1.666666667,11,10.37666667
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1,1,0.81
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
22.66666667,26.33333333,18.7
8.666666667,8.666666667,5.953333333
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.666666667,1,0.656666667
0.666666667,0.666666667,0.266666667
1,1,0.683333333
0,0,0
5.333333333,5.333333333,2.22
0,0,0
6,9.333333333,6.42
0,0,0
1,5.666666667,5.216666667
0,0,0
0,0,0
0,0,0
5.666666667,8.666666667,4.76
0,0,0
3.333333333,3.666666667,2.466666667
0,0,0
0.666666667,2.333333333,1.983333333
6.333333333,10.66666667,7.7
0,0,0
0,0,0
0.666666667,4.666666667,4.253333333
0,0,0
0,0,0
0.666666667,1.333333333,0.806666667
0,0,0
8.666666667,16,12.35
0,0,0
0.666666667,2,1.533333333
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2,2,0.993333333
0,0,0
0,0,0
0.666666667,1,0.633333333
0,0,0
0,0,0
0.666666667,6.666666667,6.416666667
10.33333333,19,12.78333333
0,0,0
0,0,0
0,0,0
0.666666667,4.333333333,3.79
5,7.666666667,6.543333333
8.666666667,27,22.15666667
0,0,0
2.333333333,5,3.936666667
0,0,0
0.333333333,2.666666667,2.576666667
0,0,0
2,2,0.59
0,0,0
1.666666667,6,4.696666667
0,0,0
4.333333333,7.666666667,4.93
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
3.666666667,7.666666667,5.656666667
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
7.666666667,16.33333333,12.72
3.333333333,3.333333333,2.503333333
0,0,0
0,0,0
0,0,0
0.333333333,0.333333333,0.043333333
0,0,0
0,0,0
3.333333333,11,9.066666667
0,0,0
0,0,0
0.666666667,0.666666667,0.326666667
0.333333333,0.666666667,0.466666667
1.333333333,1.333333333,0.626666667
0,0,0
10.33333333,23.66666667,19.22333333
2.333333333,8.333333333,7.386666667
0,0,0
0,0,0
0,0,0
0.333333333,0.333333333,0.276666667
0,0,0
0.333333333,0.666666667,0.35
0.666666667,3,2.633333333
0,0,0
0,0,0
1.666666667,2,0.883333333
2.666666667,7.333333333,5.266666667
1.666666667,2,1.24
1,4,3.373333333
0,0,0
0,0,0
1.666666667,2.333333333,1.516666667
0,0,0
0,0,0
19.33333333,37.66666667,23.98
0.666666667,1.333333333,1.1
1.333333333,1.666666667,0.626666667
3.666666667,4.666666667,2.47
0.666666667,0.666666667,0.333333333
0,0,0
1.333333333,1.666666667,1.13
16.66666667,18.33333333,9.76
0,0,0
3.333333333,21.33333333,19.40666667
5,20.66666667,17.38
0,0,0
0.333333333,5.666666667,5.41
0,0,0
0,0,0
0,0,0
11.33333333,48,40.88666667
1.666666667,1.666666667,0.39
0,0,0
0.666666667,19.33333333,19.01666667
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
9.666666667,12,6.926666667
1.666666667,3.666666667,2.716666667
0,0,0
0,0,0
0,0,0
1.666666667,1.666666667,0.743333333
0,0,0
1.333333333,1.666666667,1.2
0,0,0
4.666666667,5.666666667,1.716666667
7.333333333,38.66666667,34.12333333
14.33333333,28.66666667,21.36666667
2.333333333,3.666666667,2.58
0,0,0
5.333333333,11,7.546666667
0,0,0
0.333333333,1.333333333,1.223333333
0,0,0
0,0,0
7.333333333,8.333333333,2.996666667
0,0,0
0,0,0
3.666666667,17.66666667,15.77
0,0,0
2,2.333333333,1.623333333
0,0,0
6.666666667,10,6.533333333
1.333333333,2,1.376666667
4.666666667,9.666666667,7.37
5.333333333,7.333333333,4.853333333
0.666666667,0.666666667,0.043333333
1,1,0.78
0.666666667,0.666666667,0.38
9.333333333,11.33333333,7.69
0,0,0
0,0,0
0,0,0
0.333333333,0.333333333,0.1
0.333333333,0.666666667,0.373333333
7.333333333,9,6.086666667
1.666666667,15,14.25333333
0,0,0
0,0,0
0,0,0
0.333333333,0.666666667,0.426666667
0,0,0
0,0,0
0.333333333,0.333333333,0.176666667
0.666666667,1.333333333,0.716666667
0,0,0
5.666666667,8.333333333,5.356666667
0,0,0
0,0,0
0,0,0
0.333333333,1,0.71
2.333333333,4.333333333,2.976666667
0.333333333,0.333333333,0.316666667
15.33333333,29,19.83666667
0,0,0
8.333333333,17,13.39333333
7.333333333,16.66666667,12.89333333
0,0,0
0,0,0
0,0,0
1.333333333,8,6.98
0,0,0
0,0,0
0,0,0
0,0,0
2.666666667,10.66666667,9.093333333
0,0,0
3,7.666666667,5.273333333
7.666666667,19,14.47666667
0,0,0
1,1.666666667,1.1
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2.333333333,2.666666667,1.143333333
22.66666667,48.66666667,36.77666667
18,38.33333333,29.29333333
2,3.666666667,2.453333333
6.333333333,19.66666667,16.11666667
0,0,0
0,0,0
0,0,0
3,4.333333333,2.72
0,0,0
2,8.333333333,6.93
16.33333333,20.33333333,12.15333333
0,0,0
0,0,0
2.333333333,8.333333333,7.246666667
0,0,0
7,13,9.596666667
1.666666667,4,2.923333333
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.333333333,0.666666667,0.343333333
0,0,0
0,0,0
0,0,0
1,1,0.16
2.333333333,8,6.443333333
0,0,0
0,0,0
0,0,0
3.333333333,16.33333333,13.72
5.666666667,24,20.26333333
0,0,0
0.666666667,15.33333333,15.03333333
0,0,0
0,0,0
6,6.333333333,3.656666667
0,0,0
0,0,0
4.333333333,7.333333333,3.876666667
1.333333333,3,2.153333333
0,0,0
0,0,0
7.666666667,14.66666667,10.56333333
0,0,0
0,0,0
0,0,0
0,0,0
2.666666667,5,3.333333333
0,0,0
0,0,0
0,0,0
8.333333333,54.66666667,50.90333333
0,0,0
0,0,0
0.333333333,0.666666667,0.456666667
5,10,8.23
1,1.333333333,0.603333333
0,0,0
0,0,0
0,0,0
0,0,0
1.666666667,2.666666667,1.553333333
2.333333333,14.33333333,13.22666667
0,0,0
0.333333333,0.666666667,0.573333333
1,10,9.566666667
3.666666667,39.66666667,37.69666667
0,0,0
0,0,0
0,0,0
5,11.33333333,8.083333333
4.333333333,5.666666667,2.456666667
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
9,48,42.11333333
0,0,0
2,23,21.92666667
0,0,0
0,0,0
2,6.333333333,4.55
1,1,0.493333333
0,0,0
9.666666667,26.33333333,20.50666667
0.666666667,1.333333333,0.946666667
0,0,0
2.666666667,3.666666667,2.336666667
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
10,19.66666667,16.03333333
0,0,0
0,0,0
16,27.66666667,18.27
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.333333333,0.333333333,0.056666667
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1.333333333,4,3.31
15.66666667,71.33333333,62.68333333
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2,13.33333333,12.64
23,51,36.38
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.333333333,0.333333333,0.04
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
16,29,20.92333333
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.666666667,1.333333333,1.063333333
0,0,0
0,0,0
3,6.333333333,5.243333333
0,0,0
0.333333333,1.333333333,1.09
1,3.666666667,3.4
0,0,0
0,0,0
0,0,0
0.666666667,3.333333333,3.116666667
1.333333333,2,1.583333333
0,0,0
0,0,0
1,1,0.296666667
0,0,0
2.333333333,4,2.946666667
6,7.333333333,4.71
0,0,0
4.666666667,7,4.95
2.333333333,2.333333333,0.616666667
0.333333333,0.333333333,0.273333333
0,0,0
0,0,0
0.333333333,0.666666667,0.516666667
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2.666666667,7.666666667,5.903333333
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
13.66666667,44.33333333,36.25333333
0,0,0
2.666666667,9.666666667,8.29
0,0,0
0,0,0
11,12,3.3
0,0,0
0,0,0
0,0,0
5.666666667,17.66666667,14.72
0,0,0
7.333333333,17.66666667,14.55
0,0,0
0,0,0
0.333333333,0.666666667,0.606666667
0,0,0
2.333333333,7.666666667,6.35
0,0,0
0,0,0
10.33333333,35.33333333,28.90333333
0,0,0
3.666666667,7.666666667,4.923333333
0,0,0
0,0,0
1.333333333,2.333333333,1.143333333
11.66666667,16,10.95333333
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.333333333,2.333333333,2.1
0,0,0
1.666666667,2,0.8
1.666666667,6.333333333,5.3
0,0,0
0,0,0
1.666666667,2.333333333,1.51
0,0,0
0,0,0
0.666666667,8,7.673333333
0,0,0
4.333333333,6.666666667,4.423333333
0,0,0
0,0,0
0,0,0
3.333333333,4.333333333,3.016666667
0.333333333,1,0.776666667
2,2.666666667,1.863333333
0.333333333,1.666666667,1.583333333
0,0,0
0,0,0
4,10.33333333,7.763333333
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
6.333333333,34,30.48333333
0,0,0
0,0,0
0.666666667,9,8.7
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1.666666667,6.333333333,5.343333333
0.333333333,15.33333333,15.00666667
0,0,0
0,0,0
0,0,0
0,0,0
3.666666667,39,36.59666667
0,0,0
0,0,0
0,0,0
3.666666667,7.333333333,5.233333333
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
20.33333333,101,89.72333333
0,0,0
1,2.666666667,2.073333333
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
9,15.33333333,11.59666667
0,0,0
7.333333333,24,20.71
0.333333333,0.333333333,0.333333333
0,0,0
0,0,0
7,8.666666667,4.56
0,0,0
0,0,0
0,0,0
0,0,0
4.666666667,15.33333333,12.68666667
12.33333333,15.33333333,8.883333333
0,0,0
1,1,0.483333333
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
12.66666667,26,16.31333333
23.33333333,41.66666667,25.86
1,2,1.29
0,0,0
4.666666667,5.666666667,3.313333333
0,0,0
6.666666667,8.666666667,3.606666667
0,0,0
6,20.33333333,16.89333333
0,0,0
0,0,0
17,36,24.96333333
0,0,0
0.666666667,6.666666667,6.22
0,0,0
0,0,0
0,0,0
0,0,0
3.666666667,6.333333333,4.166666667
0.333333333,0.333333333,0.11
0,0,0
0,0,0
0,0,0
0.333333333,0.666666667,0.376666667
0,0,0
0,0,0
0,0,0
0,0,0
3,5.333333333,3.893333333
0,0,0
0,0,0
5.333333333,15,12.26
2.666666667,7,5.68
6,19.66666667,15.81
0,0,0
2,3,1.45
0,0,0
1.666666667,1.666666667,0.79
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1,1.333333333,0.893333333
0,0,0
1.333333333,2,1.07
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
7.333333333,14.33333333,9.133333333
3.666666667,25,23.66
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.333333333,0.333333333,0.026666667
12,20.33333333,13.23666667
1.666666667,5.666666667,4.39
0.666666667,0.666666667,0.293333333
27,143.6666667,130.2933333
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2,12.33333333,11.11
0,0,0
0,0,0
4.666666667,22,19.20333333
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.333333333,1,0.793333333
0,0,0
0,0,0
0.666666667,3.333333333,2.723333333
0,0,0
0,0,0
0,0,0
0,0,0
1.333333333,10,8.813333333
2,2.333333333,1.543333333
31.33333333,38,16.00333333
0,0,0
0,0,0
0.333333333,0.333333333,0.093333333
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
8,28,22.99
0,0,0
0,0,0
0,0,0
1,2.666666667,1.906666667
2.666666667,4,2.92
0.333333333,2,1.806666667
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2.333333333,7,5.81
0,0,0
2,2,0.823333333
0,0,0
0,0,0
0,0,0
1,8.333333333,7.843333333
1.333333333,1.333333333,0.2
0,0,0
0,0,0
3.333333333,10.33333333,8.313333333
5,8.666666667,5.326666667
0,0,0
0,0,0
0,0,0
4,23.33333333,21.12666667
0,0,0
0,0,0
0,0,0
0.333333333,0.333333333,0.083333333
0,0,0
0,0,0
0,0,0
2,6.666666667,5.273333333
0,0,0
25.66666667,103.3333333,88.25
0,0,0
0,0,0
1.666666667,4.333333333,3.04
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
5.666666667,10.66666667,6.223333333
0,0,0
0,0,0
0.333333333,0.333333333,0.083333333
0,0,0
0,0,0
0,0,0
1.333333333,3.333333333,2.396666667
0,0,0
0,0,0
0,0,0
2.666666667,10.33333333,8.563333333
0,0,0
0,0,0
27.33333333,75.66666667,60.92333333
0.333333333,0.333333333,0.09
6.666666667,33,29.53333333
0,0,0
0,0,0
0,0,0
1,2.333333333,1.87
0,0,0
0,0,0
0,0,0
2,2,0.753333333
1.333333333,2.666666667,2.313333333
0,0,0
0,0,0
0,0,0
0,0,0
14.66666667,23.33333333,13.97
7.666666667,10.33333333,4.14
0,0,0
0,0,0
8.666666667,32.66666667,26.97666667
0,0,0
0,0,0
4.666666667,6.666666667,4.483333333
0,0,0
0,0,0
0,0,0
2.333333333,3.666666667,2.513333333
0,0,0
3,7,5.226666667
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.333333333,3.333333333,3.24
5,7,5.393333333
1.333333333,1.333333333,0.313333333
6,7,5.233333333
0,0,0
2.666666667,2.666666667,1.853333333
0,0,0
8.333333333,12.33333333,7.826666667
0,0,0
0,0,0
1.666666667,1.666666667,0.823333333
0,0,0
0,0,0
2.333333333,6,4.443333333
1.333333333,3,2.343333333
0,0,0
6,10,6.226666667
0,0,0
0,0,0
0,0,0
1,6.666666667,6.173333333
0,0,0
0.666666667,0.666666667,0.313333333
0,0,0
0,0,0
0,0,0
8.333333333,20,16.28666667
0,0,0
0,0,0
0,0,0
16.33333333,52.33333333,42.38666667
9.333333333,39.33333333,35.15
0,0,0
0,0,0
0,0,0
1,2,1.7
0,0,0
12,14.66666667,10.65666667
0.666666667,0.666666667,0.26
1,1.333333333,0.703333333
0,0,0
4.666666667,6,2.26
2.666666667,3.333333333,1.616666667
0,0,0
4.333333333,9.333333333,6.906666667
1,1.333333333,0.45
31.66666667,65,40.08
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.666666667,2.666666667,2.31
0,0,0
0.333333333,0.333333333,0.206666667
0,0,0
0,0,0
3.333333333,4.333333333,3.043333333
0,0,0
0,0,0
2.333333333,3.333333333,1.613333333
11.66666667,26,22.32333333
0,0,0
0,0,0
0,0,0
0,0,0
0.333333333,0.666666667,0.36
11.33333333,52.66666667,46.07
5,21.33333333,18.09333333
0,0,0
0,0,0
11.33333333,21,15.4
4,10.66666667,8.493333333
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1.333333333,3,2.106666667
0,0,0
7,53.66666667,49.71666667
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1.333333333,1.333333333,0.146666667
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
10.66666667,16.33333333,11.12333333
3.333333333,9,7.36
1,1,0.51
0,0,0
0,0,0
0,0,0
7.333333333,78.33333333,75.59666667
0,0,0
0,0,0
4.333333333,8.333333333,6.583333333
0,0,0
0.666666667,1,0.763333333
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.333333333,2.333333333,2.11
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.333333333,0.666666667,0.643333333
0,0,0
5,9,5.486666667
4.666666667,8.333333333,5.053333333
0,0,0
0.666666667,1,0.576666667
0,0,0
0,0,0
5.666666667,8,5.3
9,14.33333333,10.74333333
0.333333333,0.666666667,0.533333333
0,0,0
0,0,0
6.333333333,13,8.336666667
0,0,0
0,0,0
0,0,0
0.666666667,7.333333333,7.166666667
0,0,0
2.666666667,6.666666667,5.27
0,0,0
10,25.33333333,19.97333333
0,0,0
0,0,0
0,0,0
1.333333333,1.666666667,0.823333333
0,0,0
8.333333333,15.66666667,11.34
0.333333333,0.666666667,0.393333333
0,0,0
0,0,0
0,0,0
0.666666667,0.666666667,0.226666667
0,0,0
0.333333333,0.333333333,0.133333333
5.333333333,13.33333333,10.71
0,0,0
2.333333333,15,13.25
0,0,0
7.333333333,52.66666667,48.78
0,0,0
1,1.333333333,0.483333333
15.66666667,28,18.86
0,0,0
0.666666667,1.333333333,0.856666667
0,0,0
0,0,0
0.666666667,0.666666667,0.15
3,14.33333333,12.473333330000001
0,0,0
0,0,0
1.333333333,12,11.35333333
0,0,0
0,0,0
0,0,0
0,0,0
2,3,1.53
0,0,0
7.666666667,8.333333333,5.98
0,0,0
4.666666667,13,10.24666667
0.333333333,19.33333333,19.01666667
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
10.33333333,22.33333333,16.80333333
0,0,0
0,0,0
0,0,0
0,0,0
7.333333333,10.66666667,6.773333333
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2.333333333,5,3.136666667
1.333333333,2.666666667,2.27
0,0,0
0,0,0
5.666666667,18.33333333,14.90666667
3,6.333333333,4.773333333
0,0,0
7,30.66666667,27.19
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1.333333333,3.666666667,3.083333333
0,0,0
0,0,0
0,0,0
5.333333333,35.33333333,32.53333333
1,8,7.343333333
0,0,0
0,0,0
0,0,0
0.333333333,0.666666667,0.49
0,0,0
1.333333333,2.666666667,1.85
0,0,0
0,0,0
0,0,0
0.666666667,2,1.85
1.666666667,5.333333333,4.18
0,0,0
0,0,0
0.333333333,5.666666667,5.5
0,0,0
0,0,0
0,0,0
9,15,8.983333333
0,0,0
0,0,0
0,0,0
1.333333333,10.33333333,9.39
0,0,0
0,0,0
1.666666667,2,1.006666667
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2.666666667,5,3.04
5,27,23.33333333
0,0,0
0,0,0
0,0,0
2,11,9.643333333
0,0,0
3.333333333,4.666666667,2.626666667
0,0,0
0,0,0
0,0,0
0,0,0
8.666666667,26.33333333,22.89666667
0,0,0
0.666666667,0.666666667,0.1
0,0,0
18,60.66666667,53.12
0,0,0
0,0,0
0.333333333,0.666666667,0.49
0,0,0
1.666666667,3,2.106666667
0,0,0
43.33333333,106,81.28
7,10.66666667,6.426666667
0,0,0
0,0,0
5.666666667,8,5.286666667
1.333333333,10.33333333,10.04333333
10.33333333,22,16.49333333
0,0,0
3.333333333,18.66666667,16.34333333
0,0,0
0,0,0
0,0,0
7.666666667,10.33333333,7.26
9.666666667,13.33333333,7.16
0,0,0
0,0,0
0,0,0
2.666666667,6.666666667,5.49
0.333333333,0.333333333,0.056666667
0.333333333,3.333333333,3.226666667
0.666666667,0.666666667,0.146666667
5,5,2.863333333
0,0,0
3.333333333,11.33333333,9.26
1.333333333,8.333333333,7.656666667
0,0,0
0,0,0
0,0,0
1,1.333333333,0.75
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.333333333,1,0.673333333
0,0,0
0.666666667,1,0.616666667
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
4.666666667,8.333333333,5.236666667
5.333333333,18.66666667,15.02333333
0,0,0
0,0,0
2,14,13.26333333
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
6,7,4.863333333
0,0,0
0,0,0
0,0,0
2.666666667,4.333333333,3.23
0,0,0
10.66666667,26.33333333,20.22333333
2.333333333,15.66666667,14.47
0,0,0
0,0,0
3.333333333,4.333333333,1.75
0,0,0
1.333333333,2.666666667,1.82
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.666666667,10.66666667,10.36666667
0,0,0
0.666666667,1.666666667,1.39
0,0,0
0,0,0
0,0,0
1,4.333333333,3.566666667
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1.333333333,5,4.193333333
7,7.333333333,3.74
1.333333333,4.333333333,3.813333333
0,0,0
0,0,0
0,0,0
0,0,0
0.666666667,0.666666667,0.306666667
5.333333333,11.66666667,9.556666667
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
3.333333333,16.66666667,14.16666667
0,0,0
2.333333333,3,1.68
0,0,0
0,0,0
1,1.666666667,1.08
5,7.333333333,5.74
0.333333333,3.333333333,3.023333333
0,0,0
0,0,0
0,0,0
5,10.33333333,8.063333333
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
3,7.333333333,5.503333333
2.666666667,5,3.353333333
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
13.66666667,17,9.74
6.666666667,7.333333333,2.393333333
0,0,0
0,0,0
0,0,0
0,0,0
6.666666667,18.33333333,13.35
0,0,0
0,0,0
0,0,0
7.666666667,17.33333333,12.85333333
1.333333333,2.333333333,1.44
0,0,0
0,0,0
0,0,0
1,2.333333333,1.706666667
0,0,0
0,0,0
0,0,0
0,0,0
3,13.33333333,12.21333333
3.666666667,12.66666667,10.34666667
0,0,0
0,0,0
0,0,0
0,0,0
0.333333333,0.666666667,0.4
0,0,0
0,0,0
2.333333333,6.666666667,4.836666667
60.66666667,120.3333333,83.32
0,0,0
1.333333333,2.666666667,1.72
0,0,0
0,0,0
1.666666667,12,10.99
4.333333333,29,26.26666667
0,0,0
4.666666667,11.66666667,7.923333333
0,0,0
2.333333333,3.333333333,1.79
0,0,0
3.333333333,9,6.546666667
4.333333333,34.33333333,31.55333333
0,0,0
0,0,0
0,0,0
12,14.66666667,9.19
0,0,0
12,22.66666667,15.27
6.666666667,8.333333333,5.35
0.666666667,0.666666667,0.04
0,0,0
0,0,0
4,17.33333333,16.41333333
0,0,0
2,9.333333333,8.233333333
1.333333333,7.666666667,7.423333333
1,3.333333333,2.88
0,0,0
0,0,0
0,0,0
0,0,0
9,13.66666667,7.646666667
0,0,0
0,0,0
1,2,1.193333333
0,0,0
0,0,0
0,0,0
0,0,0
2.333333333,20.66666667,19.23333333
0,0,0
0,0,0
1.666666667,14,12.86333333
0,0,0
0,0,0
3.666666667,4,1.44
0.333333333,0.666666667,0.423333333
6.666666667,7.333333333,4.476666667
3.666666667,12.66666667,10.50666667
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1,4.333333333,3.816666667
0,0,0
8,11.66666667,6.63
0,0,0
3,3,0.38
0,0,0
0,0,0
0,0,0
0,0,0
6,25.33333333,21.87
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
31.33333333,106.3333333,88.74333333
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.666666667,1,0.593333333
0,0,0
1,4,3.526666667
0,0,0
5.333333333,6.333333333,3.523333333
7.666666667,20.66666667,16.13
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
