Customer_info$Customer.Customer_ID,CustServ.custcare_Mean,CustServ.ccrndmou_Mean,CustServ.cc_mou_Mean
1040193,0,0,0
1040194,2.666666667,16,14.55666667
1040195,7,31.66666667,28.39333333
1040196,7.333333333,10.33333333,7.03
1040197,0,0,0
1040198,0,0,0
1040199,0,0,0
1040200,2.666666667,3.333333333,2.463333333
1040201,8.666666667,16,11.6
1040202,0,0,0
1040203,0,0,0
1040204,29.33333333,30.66666667,6.96
1040205,10,12,6.936666667
1040206,0,0,0
1040207,8.666666667,14,9.416666667
1040208,1,2,1.553333333
1040209,0,0,0
1040210,0,0,0
1040211,0,0,0
1040212,0,0,0
1040213,5.333333333,7,3.113333333
1040214,1.333333333,6.666666667,6.07
1040215,3.666666667,5,3.36
1040216,0,0,0
1040217,0,0,0
1040218,0,0,0
1040219,0,0,0
1040220,1,1,0.926666667
1040221,0.333333333,0.333333333,0.24
1040222,0.333333333,0.333333333,0.243333333
1040223,9,16.33333333,12.04
1040224,0,0,0
1040225,0,0,0
1040226,4,5,3.343333333
1040227,0,0,0
1040228,1.666666667,1.666666667,0.076666667
1040229,2,16,14.79
1040230,3.333333333,3.333333333,0.486666667
1040231,2,2,0.086666667
1040232,8,21.66666667,17.57
1040233,1.666666667,2.666666667,2.026666667
1040234,0,0,0
1040235,0,0,0
1040236,2.333333333,15.33333333,13.98666667
1040237,2,6.333333333,5.29
1040238,1,1.333333333,0.676666667
1040239,0,0,0
1040240,0,0,0
1040241,0,0,0
1040242,6.333333333,7,4.406666667
1040243,0,0,0
1040244,10.66666667,45.33333333,37.62
1040245,0,0,0
1040246,0,0,0
1040247,0,0,0
1040248,0,0,0
1040249,0,0,0
1040250,0,0,0
1040251,4,14,11.03
1040252,4.333333333,4.666666667,3.773333333
1040253,0,0,0
1040254,0.333333333,0.333333333,0.233333333
1040255,4,11,9.32
1040256,0,0,0
1040257,0,0,0
1040258,1.666666667,1.666666667,0.273333333
1040259,1.666666667,4.666666667,3.52
1040260,1.333333333,3,2.56
1040261,23.33333333,31,19.96666667
1040262,0,0,0
1040263,1,4,3.593333333
1040264,0.333333333,3,2.783333333
1040265,1.666666667,12,11.08
1040266,4.666666667,15,11.74
1040267,0.333333333,0.333333333,0.14
1040268,4,15.33333333,13.473333330000001
1040269,4.333333333,9,6.636666667
1040270,0,0,0
1040271,0,0,0
1040272,0,0,0
1040273,11.33333333,25.66666667,17.05
1040274,0.666666667,16.66666667,16.08
1040275,0,0,0
1040276,0,0,0
1040277,0,0,0
1040278,0,0,0
1040279,0,0,0
1040280,0,0,0
1040281,0.333333333,1.666666667,1.356666667
1040282,1,4,3.13
1040283,0,0,0
1040284,1.333333333,10.66666667,9.726666667
1040285,8.666666667,11.66666667,6.92
1040286,0,0,0
1040287,0,0,0
1040288,3.666666667,8.666666667,6.01
1040289,0,0,0
1040290,8.666666667,12,8.253333333
1040291,0.666666667,1,0.47
1040292,0.333333333,6.333333333,6.3
1040293,3,6,4.34
1040294,8.333333333,29.33333333,24.00333333
1040295,0,0,0
1040296,3,3,0.31
1040297,3.666666667,19,17.71333333
1040298,1.333333333,13.66666667,12.82
1040299,0,0,0
1040300,0.666666667,8,7.6
1040301,0,0,0
1040302,3.666666667,22.66666667,19.97333333
1040303,0,0,0
1040304,2.666666667,3.666666667,2.37
1040305,0,0,0
1040306,0,0,0
1040307,0,0,0
1040308,0,0,0
1040309,0.333333333,11.66666667,11.66
1040310,0,0,0
1040311,0,0,0
1040312,11.66666667,21.66666667,13.45
1040313,0,0,0
1040314,1.666666667,6.666666667,5.236666667
1040315,1,1,0.57
1040316,1,9.666666667,9.05
1040317,0,0,0
1040318,0,0,0
1040319,9.666666667,35,30.41666667
1040320,2.666666667,20,19.10333333
1040321,0,0,0
1040322,0.333333333,0.333333333,0.24
1040323,0,0,0
1040324,2.666666667,7,5.453333333
1040325,0,0,0
1040326,0,0,0
1040327,1.666666667,7.666666667,6.5
1040328,0,0,0
1040329,0,0,0
1040330,3.333333333,4.333333333,2.683333333
1040331,0,0,0
1040332,1.333333333,2,1.306666667
1040333,6.333333333,13.33333333,9.663333333
1040334,0,0,0
1040335,0,0,0
1040336,0,0,0
1040337,0,0,0
1040338,0,0,0
1040339,0,0,0
1040340,0,0,0
1040341,2.666666667,5.333333333,4.16
1040342,0.666666667,7,6.893333333
1040343,7,10.33333333,6.11
1040344,0,0,0
1040345,0,0,0
1040346,4,4.666666667,1.623333333
1040347,0.666666667,0.666666667,0.14
1040348,0,0,0
1040349,0.333333333,7,6.71
1040350,1.666666667,2,0.816666667
1040351,15.66666667,22.33333333,13.89
1040352,0,0,0
1040353,0,0,0
1040354,0.333333333,2,1.716666667
1040355,0,0,0
1040356,0,0,0
1040357,0.333333333,2.333333333,2.01
1040358,1.666666667,1.666666667,0.21333333300000001
1040359,2,2,0.196666667
1040360,0,0,0
1040361,2.333333333,12,10.32666667
1040362,0,0,0
1040363,0.333333333,0.333333333,0.056666667
1040364,0,0,0
1040365,0,0,0
1040366,8,19.66666667,16.44
1040367,0,0,0
1040368,6,8,4.853333333
1040369,0,0,0
1040370,3.333333333,5.333333333,2.41
1040371,2,23.33333333,22.60333333
1040372,0.666666667,1,0.6
1040373,0.333333333,4.333333333,4.306666667
1040374,0,0,0
1040375,0,0,0
1040376,4,7.666666667,6.03
1040377,0,0,0
1040378,0,0,0
1040379,0,0,0
1040380,0,0,0
1040381,0,0,0
1040382,1.666666667,2,1.43
1040383,0,0,0
1040384,22,88,78.56
1040385,4.333333333,8.333333333,6.176666667
1040386,1.333333333,7.333333333,6.81
1040387,0,0,0
1040388,0.333333333,0.333333333,0.156666667
1040389,5,12,8.73
1040390,0.666666667,3,2.753333333
1040391,0,0,0
1040392,3.666666667,4.333333333,2.636666667
1040393,1.666666667,7.333333333,6.386666667
1040394,0,0,0
1040395,0.333333333,6.333333333,6.1
1040396,6,10.33333333,7.833333333
1040397,0.666666667,3,2.746666667
1040398,0,0,0
1040399,0.333333333,1.333333333,1.106666667
1040400,0,0,0
1040401,0.333333333,4.666666667,4.583333333
1040402,0,0,0
1040403,0,0,0
1040404,0,0,0
1040405,0,0,0
1040406,0,0,0
1040407,0,0,0
1040408,0,0,0
1040409,0,0,0
1040410,0,0,0
1040411,2,8.333333333,7.016666667
1040412,5.666666667,13.33333333,9.816666667
1040413,1,6.333333333,5.893333333
1040414,4.333333333,20.66666667,17.62
1040415,0,0,0
1040416,0.333333333,2,1.743333333
1040417,5,14.66666667,11.76333333
1040418,1.666666667,1.666666667,0.573333333
1040419,4.666666667,7,4.19
1040420,0,0,0
1040421,2.666666667,6,4.25
1040422,0.333333333,0.666666667,0.64
1040423,0.666666667,0.666666667,0.136666667
1040424,6.666666667,8.333333333,5.713333333
1040425,0,0,0
1040426,0,0,0
1040427,0,0,0
1040428,0,0,0
1040429,0,0,0
1040430,0.666666667,9.666666667,9.173333333
1040431,0.333333333,0.333333333,0.033333333
1040432,0,0,0
1040433,0,0,0
1040434,3.333333333,5,3.576666667
1040435,0,0,0
1040436,0.333333333,2,1.95
1040437,0.333333333,2,1.876666667
1040438,2,5,3.793333333
1040439,0,0,0
1040440,0,0,0
1040441,0,0,0
1040442,7.333333333,9.666666667,4.523333333
1040443,0,0,0
1040444,0,0,0
1040445,0,0,0
1040446,0,0,0
1040447,0,0,0
1040448,2.666666667,16,14.86666667
1040449,1.666666667,4,2.876666667
1040450,0.666666667,6,5.806666667
1040451,0,0,0
1040452,0,0,0
1040453,0,0,0
1040454,0,0,0
1040455,0,0,0
1040456,0,0,0
1040457,0,0,0
1040458,0,0,0
1040459,0,0,0
1040460,2.333333333,36.66666667,35.53666667
1040461,0,0,0
1040462,0,0,0
1040463,0.333333333,0.666666667,0.423333333
1040464,0.333333333,1.333333333,1.26
1040465,5,6.333333333,3.606666667
1040466,0.333333333,1.333333333,1.3
1040467,0,0,0
1040468,0.333333333,0.666666667,0.366666667
1040469,0.333333333,1,0.71
1040470,0,0,0
1040471,1.333333333,3,1.99
1040472,0.333333333,0.333333333,0.126666667
1040473,0,0,0
1040474,0,0,0
1040475,0,0,0
1040476,0,0,0
1040477,0,0,0
1040478,0,0,0
1040479,3.333333333,16,15.03
1040480,0.333333333,0.666666667,0.49
1040481,2,4.666666667,3.836666667
1040482,0,0,0
1040483,1.666666667,7.333333333,6.153333333
1040484,0,0,0
1040485,0,0,0
1040486,0,0,0
1040487,4.333333333,11,9.19
1040488,0,0,0
1040489,0,0,0
1040490,0,0,0
1040491,0,0,0
1040492,0,0,0
1040493,0,0,0
1040494,0,0,0
1040495,0,0,0
1040496,0,0,0
1040497,3.666666667,26,24.32
1040498,0,0,0
1040499,0.333333333,0.333333333,0.16
1040500,0,0,0
1040501,0,0,0
1040502,4.333333333,10.66666667,8.056666667
1040503,0,0,0
1040504,0,0,0
1040505,2.666666667,10.33333333,9.01
1040506,0,0,0
1040507,4,7,4.48
1040508,0,0,0
1040509,2,2,1.283333333
1040510,0.666666667,1.333333333,1.203333333
1040511,3,4.333333333,3.536666667
1040512,0.333333333,0.333333333,0.293333333
1040513,0,0,0
1040514,1.666666667,9,7.893333333
1040515,0,0,0
1040516,1.333333333,10,9.193333333
1040517,6.666666667,11,6.523333333
1040518,0.333333333,0.333333333,0.023333333
1040519,0,0,0
1040520,0,0,0
1040521,4,6,4
1040522,0.333333333,0.333333333,0.316666667
1040523,6.333333333,28.66666667,25.80666667
1040524,1.333333333,4.666666667,3.663333333
1040525,0,0,0
1040526,0,0,0
1040527,0.666666667,1,0.626666667
1040528,0,0,0
1040529,0.666666667,5,4.676666667
1040530,0.666666667,2,1.673333333
1040531,2.333333333,8.666666667,7.693333333
1040532,6,11,7.5
1040533,0,0,0
1040534,3.333333333,9,7.573333333
1040535,2.666666667,6.333333333,4.86
1040536,1.666666667,2.666666667,2.27
1040537,0,0,0
1040538,0,0,0
1040539,0,0,0
1040540,0,0,0
1040541,0,0,0
1040542,0,0,0
1040543,0,0,0
1040544,0,0,0
1040545,0,0,0
1040546,0.333333333,1,0.81
1040547,0,0,0
1040548,0,0,0
1040549,0,0,0
1040550,0,0,0
1040551,0,0,0
1040552,2.333333333,6.333333333,5.246666667
1040553,0,0,0
1040554,0,0,0
1040555,5.333333333,13.33333333,9.77
1040556,0.333333333,0.333333333,0.026666667
1040557,0,0,0
1040558,0,0,0
1040559,0,0,0
1040560,0,0,0
1040561,1,2.666666667,1.96
1040562,0.666666667,0.666666667,0.333333333
1040563,0,0,0
1040564,0,0,0
1040565,3,3.333333333,2.11
1040566,0,0,0
1040567,0,0,0
1040568,1.666666667,2.333333333,1.006666667
1040569,0,0,0
1040570,0.333333333,1,0.773333333
1040571,1.333333333,6.666666667,5.563333333
1040572,0.333333333,0.333333333,0.056666667
1040573,0,0,0
1040574,7.666666667,11.66666667,7.923333333
1040575,0,0,0
1040576,0,0,0
1040577,0,0,0
1040578,0,0,0
1040579,0,0,0
1040580,0,0,0
1040581,0,0,0
1040582,1.333333333,1.666666667,0.926666667
1040583,3.666666667,10.33333333,8.886666667
1040584,0,0,0
1040585,0,0,0
1040586,0,0,0
1040587,0,0,0
1040588,15.33333333,18.66666667,11.36333333
1040589,0,0,0
1040590,2.666666667,3.333333333,1.303333333
1040591,4.666666667,9,6.406666667
1040592,0,0,0
1040593,0,0,0
1040594,0,0,0
1040595,18.33333333,47,39.00666667
1040596,0,0,0
1040597,0.333333333,0.666666667,0.443333333
1040598,0,0,0
1040599,0.666666667,1.333333333,0.916666667
1040600,0.333333333,0.333333333,0.033333333
1040601,0,0,0
1040602,0.333333333,0.666666667,0.376666667
1040603,20,73,63.44666667
1040604,0,0,0
1040605,0,0,0
1040606,3,12.66666667,11.723333330000001
1040607,0.333333333,0.666666667,0.433333333
1040608,0,0,0
1040609,1,4,3.716666667
1040610,0,0,0
1040611,0,0,0
1040612,0,0,0
1040613,0,0,0
1040614,3,3.666666667,1.6
1040615,1.333333333,2.666666667,2.04
1040616,0,0,0
1040617,1.333333333,4.666666667,3.82
1040618,0,0,0
1040619,3,7.666666667,5.793333333
1040620,6.666666667,16,12.89333333
1040621,0,0,0
1040622,1.666666667,1.666666667,0.186666667
1040623,0,0,0
1040624,0.333333333,0.333333333,0.316666667
1040625,0,0,0
1040626,0,0,0
1040627,0,0,0
1040628,0,0,0
1040629,0,0,0
1040630,0,0,0
1040631,2.333333333,2.666666667,1.713333333
1040632,0,0,0
1040633,0,0,0
1040634,1,1,0.36
1040635,0.333333333,0.666666667,0.35
1040636,0,0,0
1040637,0,0,0
1040638,0,0,0
1040639,0,0,0
1040640,0,0,0
1040641,1.666666667,2.666666667,1.75
1040642,0.333333333,14,13.84333333
1040643,13.66666667,15.33333333,4.73
1040644,0,0,0
1040645,0,0,0
1040646,6,31.33333333,27.78
1040647,2.666666667,6.666666667,4.626666667
1040648,9,80.66666667,76.74333333
1040649,0,0,0
1040650,0.333333333,5.333333333,5.193333333
1040651,0,0,0
1040652,1,1,0.62
1040653,1,2.666666667,2.216666667
1040654,3,8.333333333,7.25
1040655,3,7.666666667,6.246666667
1040656,0.333333333,0.333333333,0.01
1040657,0,0,0
1040658,0,0,0
1040659,0,0,0
1040660,5,12.33333333,9.366666667
1040661,0,0,0
1040662,0,0,0
1040663,0.333333333,0.333333333,0.123333333
1040664,2.333333333,6.333333333,5.173333333
1040665,0,0,0
1040666,0,0,0
1040667,1,3,2.53
1040668,3.666666667,5.333333333,3.87
1040669,3.333333333,6.333333333,4.803333333
1040670,2,9.666666667,8.293333333
1040671,0,0,0
1040672,0,0,0
1040673,0,0,0
1040674,1.333333333,7,6.103333333
1040675,3.666666667,18.33333333,16.94333333
1040676,1.666666667,12.66666667,11.66333333
1040677,0,0,0
1040678,0,0,0
1040679,0,0,0
1040680,0,0,0
1040681,2.666666667,4.333333333,2.063333333
1040682,1.666666667,5.333333333,4.186666667
1040683,0,0,0
1040684,0,0,0
1040685,3,6,4.02
1040686,0.333333333,5.666666667,5.39
1040687,0,0,0
1040688,0,0,0
1040689,14.33333333,26.66666667,15.07
1040690,0,0,0
1040691,6,14.33333333,10.18666667
1040692,3.666666667,20.33333333,18.47
1040693,0,0,0
1040694,5,11.33333333,9.116666667
1040695,0,0,0
1040696,0,0,0
1040697,0,0,0
1040698,0.666666667,3,2.66
1040699,1.666666667,1.666666667,1.12
1040700,2,3,1.963333333
1040701,24.66666667,36.33333333,25.50666667
1040702,0.666666667,1,0.733333333
1040703,0,0,0
1040704,0,0,0
1040705,0.333333333,0.333333333,0.233333333
1040706,1.666666667,12,11.6
1040707,0,0,0
1040708,0.666666667,0.666666667,0.403333333
1040709,1,11.33333333,10.74
1040710,1.333333333,4.333333333,3.543333333
1040711,0,0,0
1040712,0,0,0
1040713,0.333333333,0.333333333,0.19
1040714,0,0,0
1040715,2.333333333,8.333333333,7.013333333
1040716,0,0,0
1040717,1.333333333,1.333333333,0.666666667
1040718,0,0,0
1040719,0,0,0
1040720,0,0,0
1040721,0,0,0
1040722,1,2.333333333,1.693333333
1040723,0,0,0
1040724,0,0,0
1040725,0,0,0
1040726,0,0,0
1040727,7.333333333,13.66666667,10.00666667
1040728,7.666666667,7.666666667,3.893333333
1040729,9,65.33333333,60.67
1040730,0,0,0
1040731,0,0,0
1040732,0,0,0
1040733,0,0,0
1040734,0,0,0
1040735,0,0,0
1040736,0,0,0
1040737,0,0,0
1040738,1.333333333,4.333333333,3.33
1040739,0.333333333,2.666666667,2.376666667
1040740,3.666666667,4,1.72
1040741,3,7,5.056666667
1040742,0,0,0
1040743,4,10.66666667,8.02
1040744,0,0,0
1040745,8.333333333,8.333333333,4
1040746,0,0,0
1040747,0,0,0
1040748,0,0,0
1040749,0,0,0
1040750,0,0,0
1040751,0,0,0
1040752,0.333333333,2.333333333,2.25
1040753,2.333333333,6.333333333,5.14
1040754,0,0,0
1040755,0.333333333,0.666666667,0.45
1040756,1.666666667,2,1.156666667
1040757,0,0,0
1040758,0,0,0
1040759,0,0,0
1040760,0.333333333,0.333333333,0.06
1040761,0,0,0
1040762,0,0,0
1040763,5.333333333,26.66666667,24.98666667
1040764,2.666666667,5,3.473333333
1040765,3,4.666666667,2.91
1040766,0,0,0
1040767,0,0,0
1040768,0,0,0
1040769,0,0,0
1040770,0,0,0
1040771,2,4,2.403333333
1040772,1,3.333333333,2.68
1040773,0,0,0
1040774,0,0,0
1040775,0,0,0
1040776,0,0,0
1040777,0,0,0
1040778,0,0,0
1040779,3.333333333,3.666666667,2.526666667
1040780,5.333333333,15,12.20333333
1040781,5.666666667,11.33333333,8.683333333
1040782,0.666666667,12.66666667,12.36666667
1040783,2.333333333,21,19.78
1040784,0,0,0
1040785,0,0,0
1040786,0,0,0
1040787,0,0,0
1040788,0,0,0
1040789,0.666666667,2,1.646666667
1040790,2.666666667,24.66666667,23.37333333
1040791,0.666666667,6.333333333,5.8
1040792,0,0,0
1040793,0,0,0
1040794,1.666666667,6,5.356666667
1040795,0,0,0
1040796,0,0,0
1040797,0,0,0
1040798,0,0,0
1040799,10.66666667,25.33333333,19.67333333
1040800,0,0,0
1040801,1.666666667,8.333333333,7.503333333
1040802,0.333333333,1,0.7
1040803,0,0,0
1040804,0,0,0
1040805,0.666666667,0.666666667,0.113333333
1040806,0,0,0
1040807,1.666666667,13.66666667,12.46666667
1040808,0,0,0
1040809,0,0,0
1040810,0,0,0
1040811,17.66666667,30.66666667,20.62666667
1040812,0,0,0
1040813,1.666666667,2.666666667,1.476666667
1040814,0.666666667,1.666666667,1.44
1040815,1.333333333,1.333333333,0.246666667
1040816,0,0,0
1040817,3.333333333,7,5.576666667
1040818,0,0,0
1040819,0,0,0
1040820,0.333333333,3.333333333,3.123333333
1040821,3.333333333,12.33333333,10.69666667
1040822,0.666666667,11.33333333,10.98666667
1040823,0,0,0
1040824,0,0,0
1040825,13,16.66666667,10.34333333
1040826,0,0,0
1040827,0,0,0
1040828,5.333333333,38.33333333,35.20666667
1040829,0,0,0
1040830,0,0,0
1040831,0.333333333,5.666666667,5.416666667
1040832,0,0,0
1040833,4.666666667,31.66666667,28.75666667
1040834,0,0,0
1040835,0,0,0
1040836,0,0,0
1040837,0,0,0
1040838,7,19.33333333,15.95
1040839,0,0,0
1040840,1,1,0.113333333
1040841,0,0,0
1040842,0,0,0
1040843,0.666666667,1,0.7
1040844,3,11,9.223333333
1040845,0,0,0
1040846,0,0,0
1040847,0,0,0
1040848,0,0,0
1040849,0.333333333,4,3.76
1040850,0,0,0
1040851,2.666666667,6.333333333,4.973333333
1040852,8,18.33333333,13.63666667
1040853,1,1.666666667,1.22
1040854,0.333333333,0.333333333,0.273333333
1040855,0,0,0
1040856,8.666666667,21.33333333,14.67666667
1040857,0,0,0
1040858,0,0,0
1040859,0,0,0
1040860,0,0,0
1040861,0,0,0
1040862,0,0,0
1040863,2.666666667,10,8.14
1040864,0,0,0
1040865,0,0,0
1040866,0,0,0
1040867,0,0,0
1040868,0,0,0
1040869,0.333333333,0.333333333,0.043333333
1040870,0,0,0
1040871,2.666666667,7,5.41
1040872,0,0,0
1040873,12,15.66666667,9.543333333
1040874,0,0,0
1040875,0,0,0
1040876,0,0,0
1040877,2,2,0.76
1040878,0,0,0
1040879,1,10,9.45
1040880,0.333333333,0.333333333,0.01
1040881,0.333333333,0.333333333,0.306666667
1040882,0.666666667,3.666666667,3.49
1040883,25.66666667,88.33333333,77.97
1040884,0,0,0
1040885,3.333333333,3.333333333,1.74
1040886,0,0,0
1040887,2.333333333,3,2.193333333
1040888,0.333333333,0.666666667,0.483333333
1040889,3.666666667,4.333333333,3.153333333
1040890,2.666666667,6.333333333,3.976666667
1040891,0,0,0
1040892,0,0,0
1040893,0,0,0
1040894,0,0,0
1040895,2.666666667,16.66666667,15.37333333
1040896,0.666666667,1,0.623333333
1040897,0,0,0
1040898,0,0,0
1040899,0,0,0
1040900,0,0,0
1040901,0,0,0
1040902,6.666666667,8,5.23
1040903,0,0,0
1040904,0.666666667,6,5.6
1040905,0,0,0
1040906,0,0,0
1040907,0,0,0
1040908,1.666666667,3.333333333,2.786666667
1040909,1.666666667,5,4.133333333
1040910,0.666666667,4.333333333,4.126666667
1040911,0,0,0
1040912,0,0,0
1040913,0,0,0
1040914,2.666666667,8.333333333,6.47
1040915,0.666666667,0.666666667,0.38
1040916,0,0,0
1040917,4.666666667,7,3.826666667
1040918,6.666666667,15.66666667,10.91333333
1040919,1.333333333,9.666666667,8.713333333
1040920,4.333333333,6.333333333,3.786666667
1040921,0.666666667,0.666666667,0.21
1040922,0.333333333,5.333333333,5.206666667
1040923,7.666666667,11.66666667,8.16
1040924,9.333333333,52.33333333,47.58666667
1040925,3,7.333333333,5.23
1040926,6,12,7.75
1040927,0,0,0
1040928,0,0,0
1040929,0,0,0
1040930,2,5,3.876666667
1040931,0.666666667,1.333333333,1.05
1040932,0.333333333,0.333333333,0.073333333
1040933,4.666666667,15.66666667,12.34666667
1040934,0.666666667,1,0.37
1040935,0,0,0
1040936,0,0,0
1040937,0,0,0
1040938,0,0,0
1040939,0,0,0
1040940,0,0,0
1040941,1,1,0.27
1040942,0.333333333,2.666666667,2.36
1040943,1,1.666666667,1.076666667
1040944,0,0,0
1040945,0.333333333,0.333333333,0.04
1040946,0.333333333,0.666666667,0.623333333
1040947,0,0,0
1040948,0,0,0
1040949,0,0,0
1040950,0,0,0
1040951,0,0,0
1040952,0,0,0
1040953,0,0,0
1040954,0,0,0
1040955,0,0,0
1040956,2,9.666666667,8.373333333
1040957,0,0,0
1040958,0,0,0
1040959,2.666666667,7.666666667,6.526666667
1040960,0,0,0
1040961,0,0,0
1040962,8.333333333,21.33333333,16.51333333
1040963,7.666666667,7.666666667,1.93
1040964,0,0,0
1040965,1,1.666666667,1.103333333
1040966,0.666666667,3.666666667,3.293333333
1040967,3,3.333333333,2.216666667
1040968,0,0,0
1040969,2,16.33333333,15.23
1040970,0,0,0
1040971,0,0,0
1040972,0,0,0
1040973,6,6,3.14
1040974,4.333333333,5.333333333,2.82
1040975,0.333333333,0.333333333,0.1
1040976,0,0,0
1040977,0,0,0
1040978,0,0,0
1040979,0,0,0
1040980,3.666666667,4.666666667,3.206666667
1040981,0,0,0
1040982,1,1.666666667,1.176666667
1040983,4.666666667,21.33333333,19.08
1040984,7.333333333,10,6.17
1040985,0.666666667,5,4.703333333
1040986,0.333333333,1,0.973333333
1040987,0,0,0
1040988,0,0,0
1040989,1.666666667,10.33333333,9.573333333
1040990,0,0,0
1040991,0,0,0
1040992,0,0,0
1040993,14.33333333,26.66666667,21.46333333
1040994,0,0,0
1040995,0.333333333,0.333333333,0.116666667
1040996,0.333333333,0.333333333,0.293333333
1040997,0,0,0
1040998,0.666666667,2,1.913333333
1040999,8,27.66666667,24.12
1041000,0.666666667,0.666666667,0.166666667
1041001,0,0,0
1041002,0,0,0
1041003,0.333333333,0.333333333,0.106666667
1041004,0,0,0
1041005,0,0,0
1041006,2,3.333333333,2.093333333
1041007,0,0,0
1041008,0.333333333,0.333333333,0.06
1041009,0,0,0
1041010,0,0,0
1041011,3.666666667,5.666666667,3.406666667
1041012,0,0,0
1041013,0,0,0
1041014,13.33333333,30,20.73
1041015,0,0,0
1041016,0,0,0
1041017,8,8.333333333,2.166666667
1041018,0,0,0
1041019,0,0,0
1041020,6,10,5.926666667
1041021,0,0,0
1041022,0,0,0
1041023,2,8.666666667,7.453333333
1041024,0.666666667,0.666666667,0.183333333
1041025,0,0,0
1041026,0,0,0
1041027,0,0,0
1041028,3,3.333333333,1.02
1041029,0,0,0
1041030,0,0,0
1041031,0,0,0
1041032,3,4,2.586666667
1041033,0,0,0
1041034,3.666666667,3.666666667,2.243333333
1041035,2.333333333,8.333333333,7.013333333
1041036,2.666666667,43.33333333,41.75666667
1041037,0,0,0
1041038,0,0,0
1041039,0,0,0
1041040,0,0,0
1041041,0,0,0
1041042,0,0,0
1041043,0.333333333,0.333333333,0.05
1041044,0,0,0
1041045,0.666666667,2,1.7
1041046,0,0,0
1041047,0,0,0
1041048,0,0,0
1041049,3,19.66666667,17.86333333
1041050,0,0,0
1041051,0,0,0
1041052,0,0,0
1041053,16.33333333,16.33333333,7.446666667
1041054,0,0,0
1041055,1.333333333,2.333333333,1.613333333
1041056,0,0,0
1041057,0.666666667,1.666666667,1.363333333
1041058,0.666666667,1,0.653333333
1041059,0,0,0
1041060,0,0,0
1041061,0.333333333,0.666666667,0.35
1041062,3.666666667,52.66666667,51.18666667
1041063,0,0,0
1041064,3.333333333,3.666666667,2.063333333
1041065,0,0,0
1041066,4,15.33333333,13.80666667
1041067,2.666666667,10,8.733333333
1041068,7.666666667,8.666666667,4.673333333
1041069,1,3.333333333,2.626666667
1041070,0,0,0
1041071,0,0,0
1041072,0,0,0
1041073,0,0,0
1041074,0,0,0
1041075,1,18,17.65333333
1041076,32.33333333,58.33333333,47.25666667
